Tweet Datetime,text,location
2021-09-28 05:56:09,"Anggota Koramil 12 Bendosari bersama satgas gabungan Kec. Bendosari, melaksanakan operasi yustisi dan himbauan Prokes ditengah warga masyarakat terkait masih diberalkukanya PPKM level 3 di Kab. Sukoharjo. https://t.co/k9793Q05rY","Sukoharjo, Central Java"
2021-09-28 05:55:51,"RT @jokowi: Meskipun baru satu suntikan -- lalu nanti disusul suntikan kedua -- tetapi jika level PPKM kota dan kabupatennya sudah level 3,…",
2021-09-28 05:55:11,RT @jagel_id: Baca artikel terbaru saya: PPKM DIPERPANJANG? https://t.co/al82V3dING lewat @LinkedIn,#in s-1 heart
2021-09-28 05:54:10,RT @kempanrb: Kementerian PANRB kembali mengeluarkan kebijakan terkait penyesuaian sistem kerja WFO dan WFH selama masa PPKM berlangsung.…,
2021-09-28 05:53:36,"RT @zarazettirazr: UPDATE 20/09/2021 

Barang2 yang sudah dipilih dan di request ke masing2 produsennya di pool kirim ke Koordinator Bogor…","Bandung, Jawa Barat"
2021-09-28 05:53:30,RT @moonbowwsss: @fudllajansen @AREAJULID Eh anjirrr kalau kalau ppkm dilonggarin buat pedagang kecil sih gpp lah kalau konser? Yang diuntu…,
2021-09-28 05:53:08,@akunyakul ppkm level 3 kak,
2021-09-28 05:52:44,Prediksi hari ini SYDNEY 28 September 2021 #ppkm #ppm #ppcchat #PPKrit_TPOP4thWIN #ppkmlindunginegeri #ppkmuntuklawancovid #ppkmuntuklawancovid #ppj https://t.co/lx69QzA1n0,
2021-09-28 05:52:36,"Ops Yustisi berbasis PPKM mikro Polsek Magersari beserta tiga pilar hari ini Selasa tgl 28/09/2021 pukul 09.30 wib s/d 11.30 wib berhasil menindak 5 orang Pelanggar Protokol Kesehatan
#PolresMojokertoKota
#OpsYustisiProtokolKesehatan
#PolsekMagersari https://t.co/nyXEB27dez",
2021-09-28 05:52:25,Sejumlah batuan sosial (bansos) masih terus digulirkan pemerintah dalam rangka menjaga daya beli masyarakat di masa pemberlakuan PPKM.  https://t.co/zSLpw7YZVH,"Jakarta, Indonesia"
2021-09-28 05:52:23,"Sambangi Posko PPKM Mikro Desa, Bhabinkamtibmas Polsek Pakis Aji Laksanakan Koordinasi Redam Covid-19 https://t.co/92CHDHvhfh","Jepara, Indonesia"
2021-09-28 05:51:18,Sejumlah batuan sosial (bansos) masih terus digulirkan pemerintah dalam rangka menjaga daya beli masyarakat di masa pemberlakuan PPKM.  https://t.co/KdmIwzjqsC,"Jakarta, Indonesia"
2021-09-28 05:50:47,"Tebak lokesyen? Wkwk
Btw, ini pertama kalinya naik kereta lgi setelah ppkm😆 https://t.co/tlHa3YVPdf",mars
2021-09-28 05:50:43,@ReynaSepeda Al Andin cere biar lebih mendalami dalam menjalankan ppkm 🙏,"Badung, Bali, Indonesia"
2021-09-28 05:50:09,"Daftar Terbaru Wilayah Berstatus PPKM Level 1 sampai 3 di Luar Jawa-Bali, Tidak Ada Level 4 https://t.co/rhgU0lMKiv",Jakarta Indonesia
2021-09-28 05:49:25,"@_Qirani__ayr4 Rakyat kelaparan 

*Gara² ppkm*",
2021-09-28 05:47:34,"RT @bps_statistics: Saat ini, PPKM masih diperpanjang hingga 4 Oktober 2021 untuk wilayah Jawa dan Bali. Sahabat Data, sudah mulai beraktiv…","Karawang, Jawa Barat"
2021-09-28 05:47:30,"RT @bps_statistics: Kereta api masih menjadi moda transportasi favorit bagi para pelaju (commuter), khususnya di Jabodetabek. Diberlakukann…","Karawang, Jawa Barat"
2021-09-28 05:47:26,"Menurunnya status PPKM di Surabaya dan keputusan DIKTI yang mengijinkan PTM terbatas, #KitaUntagSurabaya secara bertahap menyelenggarakan perkuliahan tatap muka. Pelaksanaan hari pertama PTM terbatas ditinjau langsung oleh Rektor - Prof. Dr. Mulyanto Nugroho, MM., CMA., CPA. 🇮🇩 https://t.co/qWbJsWitsp",Jl. Semolowaru No. 45 Surabaya
2021-09-28 05:45:17,Polsek Mlonggo Bersinergi Dengan Satgas PPKM Lakukan Penyemprotan Disinfektan Untuk Tekan Penyebaran Covid-19 https://t.co/6cgoTOLF51,"Jepara, Indonesia"
2021-09-28 05:41:49,Berikut beberapa fasilitas publik yang boleh dikunjungi anak di bawah 12 tahun selama PPKM:   https://t.co/0XgvDRZrjn,"Jakarta, Indonesia"
2021-09-28 05:41:49,Berikut beberapa fasilitas publik yang boleh dikunjungi anak di bawah 12 tahun selama PPKM:   https://t.co/CQwjtdRMD8,"Jakarta, Indonesia"
2021-09-28 05:41:35,"Kementerian PANRB kembali mengeluarkan kebijakan terkait penyesuaian sistem kerja WFO dan WFH selama masa PPKM berlangsung.

Simak infografis di bawah ini untuk mengetahui kebijakan yang tertera dalam SE Menteri PANRB No. 23/2021 tersebut ya. https://t.co/hzcO9rWgJV",Jakarta
2021-09-28 05:40:55,"Seiring Menurun Level PPKM, PK Bapas Denpasar melaksanakan penggalian data Litmas secara langsung koordinasi dengan Penjamin dan Pemerintah Setempat

Denpasar, 28 September 2021 PK Bapas Denpasar melaksanakan tupoksi sebagai seorang PK, yaitu Penelitian Kemasyarakatan (Litmas). https://t.co/oGJYxtnBvk",Jalan Ken Arok No 4 Denpasar
2021-09-28 05:40:10,Personil Sat Polairud Polres Bangka Barat melaksanakan kegiatan penyekatan PPKM di Pelabuhan Tanjung Kalian Kec. Muntok Kab. Bangka Barat https://t.co/rKR69NjRFG,"Bangka Barat, Bangka Belitung"
2021-09-28 05:38:52,"Mobilitas warga cenderung meningkat sejak diberlakukan pelanggaran PPKM. Pengunjung Pangandaran Berjubel, Luhut: Mungkin Sudah Lelah di Rumah
.
#wisata #PPKM #MobilitasWarga #luhut @kemenkomarves #COVID19 #pandemic 
https://t.co/e3DqYA7dWq","Jalan Kawi 11B, Kota Malang"
2021-09-28 05:38:34,"Babinsa Desa Layoa  Koramil 1410-03/Tompobulu Sertu Lukman laksanakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Mikro covid-19 dan Edukasi terhadap warga binaan di Pasar Tradisional Layoa, Desa Layoa, Kec. Gantarangkeke, Kab. Bantaeng. Selasa 28/09/21. https://t.co/1FyubKAZse",
2021-09-28 05:38:25,"RT @anakgundardotco: PKH merupakan bansos yang diserahkan kepada ibu hamil sampai anak sekolah jenjang SD, SMP, dan SMA yang terdampak pand…",Indonesia
2021-09-28 05:38:16,@elisabet_livia Asiaap mantep banget kak :D . PPKM jadi makin seru kalo gunain akses internet lancar meluncur dan kuota hemat tanpa batas bikin betah banget ya Smartfren memang Gokilllll banget deh pokonya :D . Terima kasih-Caca,Indonesia
2021-09-28 05:37:36,"Polres Badung, Polsek Mengwi, Unit Samapta Polsek Mengwi melaksanakan pemantauan terkait protokol kesehatan dan PPKM level III di Obyek wisata Taman Ayun. https://t.co/CfZtY5BvnE",
2021-09-28 05:36:47,"RT @9itmr: Tiap ada berita alokasi untuk sektor pariwisata ini selalu seneng, tapi juga seolah bentar lagi bakal PPKM lagi karena mobilitas…","Jl.Cikeas, No.212 "
2021-09-28 05:36:39,"@luvelytael Iyoo
Sby ppkm ga?
Kudu tak gas ae pulang kerja nak delta",her
2021-09-28 05:36:16,"PKH merupakan bansos yang diserahkan kepada ibu hamil sampai anak sekolah jenjang SD, SMP, dan SMA yang terdampak pandemi Covid-19.

Web: https://t.co/rVhrVf1FrI

#bansos #pandemi #ppkm https://t.co/rdiF4fyXQt","Depok, Jawa Barat"
2021-09-28 05:35:04,"PPKM Level 3, Tiga Objek Wisata di Bantul Diizinkan Uji Coba Pembukaan https://t.co/ie2j3s2CYF",Indonesia
2021-09-28 05:35:02,"@KemnakerRI Selama ppkm, belajar arranger lagu min.....
Ini hasilnya 🤗

https://t.co/WL6QgKQE48",IDN
2021-09-28 05:35:01,@onyoursaa_ Kemana perginya emosi gue hah??? Kenapa justru gue ngetawain mbak2 yang ngetik itu =_= ketawa karena ppkm berhasil membuat dia t*o*lol (?)🤭,
2021-09-28 05:34:51,Anggota Kodim 0710/Pekalongan melaksanakan patroli dan edukasi dalam rangka pemberlakuan PPKM serta bagikan masker kepada warga di wilayah Kota Pekalongan. selasa (28/9) https://t.co/LYLBEZy3aN,"Pekalongan Barat, Indonesia"
2021-09-28 05:34:39,Anggota Kodim 0710/Pekalongan melaksanakan patroli dan edukasi dalam rangka pemberlakuan PPKM serta bagikan masker kepada warga di wilayah Kota Pekalongan. selasa (28/9) https://t.co/oaMbLbjLcj,"Pekalongan Barat, Indonesia"
2021-09-28 05:33:26,"Target Ibnu setelah status Banjarmasin turun ke level II..

https://t.co/6kFqahtgcd @cerita0511",
2021-09-28 05:33:10,RT @PEDOMAN_id: Penerapan PPKM Efektif Menurunkan Kasus dan Menghambat Laju Penyebaran Covid-19 di Luar Jawa Bali https://t.co/d3DrO5GmXL l…,"Jakarta, Indonesia"
2021-09-28 05:31:34,"RT @NS_Indah79: “Jadi khusus kami dan Pak Nadiem diminta oleh Bapak Presiden untuk reviu implementasi program pembelajaran tatap muka,” uja…",
2021-09-28 05:31:22,"@cinnamongirlc @timmymalachi Pasang CCTV di kamar tidur, apa kedua orang suami istri itu tau dan sadar?

Pikiranku travelling hahhaha...😄😄
Salah satu pihak gak sadar.
Saat kejadian, yg sadar ada rekaman akan ambil sikap diam. Biar ada bukti jd korban. 

Duh, travelling ini kejauhan tanpa kenal PPKM.
😋😋😋","Jkt, Tgr"
2021-09-28 05:31:01,"@kkomu18 Owalah kmrinn to
Kukira hari ini , sby ppkm ga si? Klo ngga nnti malam bablas aja deh pulang kerja",her
2021-09-28 05:30:59,"@nila_mrt Terima kasih kepada
bapak Presiden Joko Widodo
atas keberhasilannya yg luar biasa
sehingga Indonesia di seluruh propinsi termasuk DKI, telah berhasil mengatasi covid-19
Berkat pengaturan PPKM Bp Jokowi, Indonesia menjadi contoh yg berhasil.
Bravo Pak Jokowi",
2021-09-28 05:30:55,Bau baunya mau ppkm besar besaran lagi nih. Hmm,
2021-09-28 05:30:46,"Ini #PPKM versi aku
Biar hemat belajar masak
Pake @smartfrenworld GOKIL MAX bisa jadi solusi yg tepat!
Anti lelet bisa digunakan selama 24jam di semua Aplikasi
#KuyBisa 
#IniBaruGokil 
#Rejekiwow #TemanBukaPeluangmu #KuotaSultanHargaTeman

https://t.co/IsvChSaVuO",
2021-09-28 05:30:40,"Oh tentu turun, kan bntr lagi PON dimulai hihihihi.. nanti yang 4% kita ledakkan jadi naik drastis 90% kembali, karna rakyat tidak mau diatur malah liburan natal tahun baru &amp; tidak taat ppkm 👹 uhh enaknya kerja mainan angka &amp; kebijakan sesuka hati https://t.co/RATFKekqdt",
2021-09-28 05:29:49,"Tanpa Disadari, RI Sudah Terbebas dari Belenggu PPKM Level 4 https://t.co/Z4MsFXPxzM",Jakarta Capital Region
2021-09-28 05:28:53,"Tuhan, kenapa aku putusnya pas level PPKM udah turun ?
Pas ngga bisa kemana-mana punya pacar, giliran udah bisa kemana-mana ga punya pacar 😭",Tulungagung_Jawa Timur
2021-09-28 05:27:52,"Siapa disini yang karena PPKM jadi kangen belanjaa?? Hihihih klo mimin, karena udah jarang belanja, sekalinya belanja langsung kalap dan ga cape-cape persis kaya Bei Bei 😅😅

#WeTVIndonesia #NontonDiWeTV #WeTVID #IntenseLove #GeloraAsmara #Drama #ZhangYuxi #RyanDing https://t.co/zoHMutbWIu",
2021-09-28 05:24:24,Airlangga: PPKM Efektif Tekan Penurunan Kasus Covid-19 di Luar Jawa-Bali  https://t.co/8zLjMQUt7A,Jakarta - Indonesia
2021-09-28 05:23:24,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/Q1SQHIasgx","Medan Kota Belawan, Indonesia"
2021-09-28 05:23:16,"PPKM LEVEL 1 COVID-19 JAWA BALI POLRES PASURUAN KOTA

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkmlevel1 #ppkmlevel1covid19 https://t.co/esIYvmeIAl

#CUWRlLDBoC4","Jawa Timur, Indonesia"
2021-09-28 05:23:07,"Covid-19 di Luar Jawa Bali Terkendali, Menko Airlangga: Bukti Penerapan PPKM Efektif https://t.co/PbahrNKM2k","Gedung Graha Pena Lt.10, Jl. R"
2021-09-28 05:22:37,RT @polisi_soljer: PPKM jawa bali masih akan diperpanjang hingga 4 oktober mendatang tetapi akan ada penyesuaian aktivitas masyarakat selam…,
2021-09-28 05:22:30,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatanL https://t.co/KhbuXv8NeY","Medan Kota Belawan, Indonesia"
2021-09-28 05:20:43,@tonibagvz @_freakybynature efek kesuwen ppkm koyoke sih,
2021-09-28 05:19:03,Dampak ekonomi yang dirasakan masyarakat akibat PPKM disebut menjadi pendorong utama menurunnya tingkat kepuasan kinerja Jokowi secara umum. https://t.co/RtFKdrdvRQ,Jakarta
2021-09-28 05:18:48,"Badai Pandemi Covid-19 Hampir Berlalu, Lampung Masuk PPKM Level 1 https://t.co/cz1XIhtDXX","Lampung, Indonesia"
2021-09-28 05:18:38,"Kasus Covid-19 Luar Jawa Bali Menurun, Airlangga: Bukti Penerapan PPKM Efektif https://t.co/ZUAPS4pru7","Gedung Graha Pena Lt.10, Jl. R"
2021-09-28 05:18:16,Testimoni Terhadap Pemberlakuan PPKM di Kab. Seruyan https://t.co/4k3vZvCtd6,
2021-09-28 05:16:04,PPKM Efektif Turunkan Kasus Covid-19 di Luar Jawa Bali https://t.co/JXHttAqOQr,"Batam, Indonesia"
2021-09-28 05:15:43,RT @PANDHITADHYASA1: ... 🙏 terima kasih p Jokowi atas PPKM nya di Indonesia terbukti efektif 🙏 ... https://t.co/7vnCOndvqd,
2021-09-28 05:14:43,"@BangPitung_AJW makin otoriter aja ini yang menyuarakan ini demi kesehatan anda.... sudah ppkm hidup g di tanggung pemerintah, ada di kasih donasi juga tiga ratus rebu per berapa bulan.... asik g sih",#...... 
2021-09-28 05:13:58,RT @moonbowwsss: @fudllajansen @AREAJULID Eh anjirrr kalau kalau ppkm dilonggarin buat pedagang kecil sih gpp lah kalau konser? Yang diuntu…,
2021-09-28 05:13:00,PPKM : Putuskan Pacarmu Kemabalilah Mencintaiku🤭,
2021-09-28 05:12:04,"Sertu Faharuddin Babinsa Koramil 1409-01, menghadiri Sosialisasi Peranan Lembaga Masyarakat Terhadap Kebijakan PPKM dan dirangkaikan Sosialisasi peningkatan daya saing pelaku usaha dimasa pandemi TA 2021., di Kel. Tompobalang Kec. Somba Opu Kab. Gowa. https://t.co/VzoyCvr90P","Gowa, Sulawesi Selatan"
2021-09-28 05:12:03,PPKM🙉 https://t.co/uOIv3ZqVfW,
2021-09-28 05:11:52,"@nabiylarisfa Aku kmrn jg gt kak udah ijazah DITAHAN, mana bayar penalty pas resign harus full. Pdhl mreka tutup selama ppkm dan kita g dibayar. Giliran mau resign cari kerja lain buat nyambung idup dipersulit😂",surabaya
2021-09-28 05:11:03,@FKadrun Asal gak ada PPKM,"Malang East Java, Indonesia"
2021-09-28 05:08:31,RT @detikcom: Peningkatan mobilitas di tengah pelonggaran PPKM bisa memicu lonjakan kasus bahkan gelombang ketiga COVID-19 di RI. Ini predi…,"Bandung, Indonesia"
2021-09-28 05:07:22,Syg! guys di blok m square ppkm gini masih ada tukang buku gak?,cek rules dan info disini👇🏼
2021-09-28 05:06:54,"Kegiatan Bhabinkamtibmas Polsek Kuala melaksanakan sabang Desa dan memberi arahan Kamtibmas terkait PPKM Mikro kepada warga Desa binaannya masing-masing, selama kegiatan situasi aman dan baik. https://t.co/NSeSkvEyeV",
2021-09-28 05:06:53,"RT @RHYANASAPUTRI40: ADA ADA WAE SI AAK🙈💦

AQ TUH GBS ANEH2 aa cuma bisanya GUYANG AIR BIAR aa sadar,,klo normalsex lebih enak drpd FETISH…","Kota Medan, Sumatera Utara"
2021-09-28 05:06:30,"Selama psbb &amp; ppkm, udh berapa kali gagal jadian? Hahaha","Lampung, Indonesia"
2021-09-28 05:05:56,[CM] guys di blok m square ppkm gini masih ada tukang buku gak?,Indonesia
2021-09-28 05:05:46,"Biar produktif selama masa PPKM ini selain sikat sikat rumah, yuk sikat gelar, sikat buku dan sikat ilmu sekalian 😁⁣
⁣⁣
Ayo netizen jadi motivasi, yuk berproses bareng 💪🏻",Indonesia dan 9 negara
2021-09-28 05:05:38,"Alhamdullilah tetap produktif di masa PPKM⁣⁣⁣
⁣⁣⁣
Akhirnya lulus juga program dari INSEAD Business School ⁣⁣
Leading Organisations in Disruptive Times⁣⁣
⁣⁣
Mumpung banyak course online yang bisa diambil, sikat aja guys...⁣⁣
⁣ https://t.co/b3KqJlQWIj",Indonesia dan 9 negara
2021-09-28 05:05:11,Petugas melaksanakan Apel dan dilanjutkan dengan kegiatan Posko Terpadu Penerapan PPKM Level 3 Dalam Rangka Penyekatan Selama Pelaksanaan Kegiatan MTQ Ke-50 Tingkat Prov. Jambi https://t.co/fcWWpCLM4U,Jl. Bhayangkara No. 96 Kuala T
2021-09-28 05:04:41,"Personil Koramil 1409-04, melaksanakan pemantauan dan membagikan masker serta menghimbau kepada pengunjung Wisata untuk menerapkan protokol kesehatan serta PPKM Level II Skala Mikro, di wisata hutan pinus Kel. Malino Kec. Tinggimoncong Kab. Gowa.,  guna pencegahan Covid-19. https://t.co/DczW7g5pJ0","Gowa, Sulawesi Selatan"
2021-09-28 05:04:30,"Refreshing mata, menjauh dari TL.

PPKM bikin restoran gak sedia menu lengkap.

Ya udah seadanya.. https://t.co/JqT8dLgnM0","Lombok Barat, Nusa Tenggara Ba"
2021-09-28 05:03:00,@xzacv Lagi ppkm gak boleh berkerumun di twitter,Glenmore
2021-09-28 05:02:38,@HeurazB @nuswantoro01 @omjun_bodem @RUMABUTAR15 @TalentaAndilau @meng_1234567 @TpAbednego @putuIBLIS @Raya50211035 @NasliNas2 @Nahel864368261 @jayapermana57 @Deariy @TEGAK_LURUS_ @BWisnu @Phagar_Simbolon @ojol_pensiun @najugul_sinaga Klu dr ayy sabar ya nti di folbek skrg sedang PPKM dr twiter,
2021-09-28 05:02:00,Terkait dengan pemberlakuan PPKM level 2 di Kab. Seruyan https://t.co/MscxS9tBAo,
2021-09-28 05:01:48,"Teman PPKM setiaku , yg selalu bikin happy karna jaringannta kenceng banget. Siapa lagi kalau bukan @smartfrenworld

https://t.co/ExUlTfesS8

#inibarugokil 
#kuybisa 
#gokilmax 
#temanbukapeluangmu 
#kuotasultanhargateman",
2021-09-28 05:01:33,@collegemenfess Segmentasi Pasar ...... saat PPKM,
2021-09-28 05:01:27,"RT @andihiyat: PPKM diperpanjang sampe yang awalnya udah ngira nemu orang yang tepat, tau-tau hubungannya cuma sesaat.",
2021-09-28 05:01:06,Evaluasi PPKM Pekan Ketiga September: Kasus Covid-19 Turun 98 Persen https://t.co/tQ2ybGtypq,"Jakarta, Indonesia"
2021-09-28 05:00:30,RT @aiyu_asayaka: Ini banyuwangi yaa.. bukan sebuah kota antah berantah yang pemimpinnya punya pemikiran yang out of the box.. daripada mik…,Malang 
2021-09-28 05:00:12,@silawkan Tolong diberlakukan PPKM bagi otak masing-masing,"Jakarta Capital Region, Indonesia"
2021-09-28 05:00:09,@winblaxk @icareaboutyuu @SiaranBolaLive Lo paham ga sekarang masih diawasi sama satgas covid? Paham masih ppkm gak? Beruntung waktu ada oknum supporter bakar gedung kemarin liga masih boleh jalan. Ga ada cara yg lebih elegan? Pake embel embel kalcer segala,Indonesia
2021-09-28 04:58:27,Warga Huta Ginjang Tapsel Terima Bansos PPKM Mikro https://t.co/pIKmnKx1Aw,"Sumatera Utara, Indonesia"
2021-09-28 04:57:52,Terkait dengan pemberlakuan PPKM level 2 di Kab. Seruyan https://t.co/dbBVUaXAs8,
2021-09-28 04:57:42,RT @detikcom: Peningkatan mobilitas di tengah pelonggaran PPKM bisa memicu lonjakan kasus bahkan gelombang ketiga COVID-19 di RI. Ini predi…,
2021-09-28 04:56:19,Peningkatan mobilitas di tengah pelonggaran PPKM bisa memicu lonjakan kasus bahkan gelombang ketiga COVID-19 di RI. Ini prediksi pakar soal puncak Corona. https://t.co/BXaNAPU99j,"Jakarta, Indonesia"
2021-09-28 04:56:03,Penerapan PPKM Efektif Turunkan Kasus dan Hambat Laju Penyebaran Covid-19 di Luar Jawa Bali https://t.co/ZSDPPFyDVB https://t.co/lUKsrwfwLb,
2021-09-28 04:55:41,kemarin sih gue libur 3 bln malah ppkm jadi kan skrg ribett https://t.co/7xQcRPCgol,
2021-09-28 04:55:00,@ppkm__ tentu tidak 🤣,h a e c h a n ♥
2021-09-28 04:53:36,"@Polres_Bwi @HumasPoldaJatim Meskipun PPKM diperlonggar tapi disiplin Prokes hrs senantiasa diterapkan

#PolriDisiplinkanProkes
Vaksinasi Semarakkan PON",
2021-09-28 04:53:10,"Terima Kasih Sahabat! Bantuan Dari Sahabat Membahagiakan Ibu Euis Di Tengah Sulitnya Kondisi PPKM Ini!

#sedekah #amal #berbagi #cimahi #ppkm #sedekahonline  #berbagikebaikan #berbagikebahagiaan #berbagionline #infocimahi #semakindiberisemakinbahagia #amalmadaniindonesia https://t.co/aPtLakD3kC","Cimahi Tengah, Indonesia"
2021-09-28 04:52:26,"PPKM LEVEL 1 COVID-19 JAWA BALI POLRES PASURUAN KOTA

#polripresisi #presisi #jawatimurbangkit #jogopaskot #lawancovid19 #protokolkesehatan #ppkmlevel1 #ppkmlevel1covid19 https://t.co/Y5ki4R8dRo

#CUWRlLDBoC4",
2021-09-28 04:52:11,"@Polres_Bwi @HumasPoldaJatim Meskipun PPKM diperlonggar tapi disiplin Prokes hrs senantiasa diterapkan

#PolriDisiplinkanProkes
Vaksinasi Semarakkan PON",
2021-09-28 04:51:54,Anggota DPR menilai Indonesia bisa tularkan sistem PPKM ke negara lain https://t.co/Qq9eG0Dpkr,Indonesia
2021-09-28 04:51:35,"[2] sesuai assesmen  Covid-19 Kementerian Kesehatan atau #Kemenkes RI, Kota Blitar kembali turun level. Pekan lalu masuk #PPKMLevel2, sekarang turun menjadi PPKM Level 1.

Ia mengatakan Kota #Blitar sudah memenuhi seluruh indikator, seperti turunnya angka pasien yang dirawat,",Blitar - East Java - Indonesia
2021-09-28 04:51:29,"PPKM Berhasil
#DiRumahAja
#PPKMDaruratSolusiBaik
#BERBAGI
#IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/5aXLvrVihK",
2021-09-28 04:51:28,"Kapolres Tulungagung AKBP Handono Subiakto, SH, SIK, MM, menekankan pentingnya penerapan PPKM Mikro dan disiplin protokol kesehatan untuk antisipasi lonjakan kasus COVID-19.
 
Hal itu disampaikan saat apel jam pimpinan di Halaman Mako Polres Tulungagung, Senin (27/09/21) pagi. https://t.co/CrNsCvfWIo","Tulungagung, Indonesia"
2021-09-28 04:51:07,"@Polres_Bwi @HumasPoldaJatim Meskipun PPKM diperlonggar tapi disiplin Prokes hrs senantiasa diterapkan

#PolriDisiplinkanProkes
Vaksinasi Semarakkan PON",
2021-09-28 04:50:47,"#PatriaToday ► Selain Kabupaten Blitar, Kota Blitar juga masuk #PPKM Level 1 assesmen Kemenkes. Sejumlah aturan #PemberlakuanPembatasanKegiatanMasyarakat (PPKM) mulai dilonggarkan termasuk aturan makan di tempat.

Priyo Suhartono, Sekretaris Daerah atau #SekdaKotaBlitar mengaku https://t.co/vtfs49Ngar",Blitar - East Java - Indonesia
